system:index,hour_HI_103,hour_HI_125,hour_HI_80,hour_HI_90,hour_TW2_31,hour_TW2_32,hour_TW2_35,hour_WBGT_80,hour_WBGT_85,hour_WBGT_88,hour_WBGT_90,pop_HI_103,pop_HI_125,pop_HI_80,pop_HI_90,pop_TW2_31,pop_TW2_32,pop_TW2_35,pop_WBGT_80,pop_WBGT_85,pop_WBGT_88,pop_WBGT_90,pophour_HI_103,pophour_HI_125,pophour_HI_80,pophour_HI_90,pophour_TW2_31,pophour_TW2_32,pophour_TW2_35,pophour_WBGT_80,pophour_WBGT_85,pophour_WBGT_88,pophour_WBGT_90,.geo
0,1.2363621286235268E9,1.2875625611372572E8,3.544554846415684E9,2.5080869312196045E9,2.1295751756862834E7,2982673.0784313623,0.0,2.48906022479608E9,1.4445342446784315E9,9.158330520588233E8,6.158857565254905E8,1.9184204280156624E8,2301146.972359468,2.0863449328589332E8,2.0621240294606593E8,1134904.9758870564,0.0,0.0,2.0629103285233486E8,2.001537513215965E8,1.202812471706993E8,3.663691471307886E7,1.8952092933152057E11,2.715399095844047E10,3.926182547508044E11,3.1871476624350995E11,4.512888296233017E9,6.640790941769457E8,0.0,3.0215652327795276E11,1.925591663333522E11,1.2700439090097046E11,8.853029153170667E10,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-93.20541444022913,40.399718631181784],[-73.44250020731486,40.399718631181784],[-73.44250020731486,50.738284629398215],[-93.20541444022913,50.738284629398215],[-93.20541444022913,40.399718631181784]]]}"
