system:index,hour_HI_103,hour_HI_125,hour_HI_80,hour_HI_90,hour_TW2_31,hour_TW2_32,hour_TW2_35,hour_WBGT_80,hour_WBGT_85,hour_WBGT_88,hour_WBGT_90,pop_HI_103,pop_HI_125,pop_HI_80,pop_HI_90,pop_TW2_31,pop_TW2_32,pop_TW2_35,pop_WBGT_80,pop_WBGT_85,pop_WBGT_88,pop_WBGT_90,pophour_HI_103,pophour_HI_125,pophour_HI_80,pophour_HI_90,pophour_TW2_31,pophour_TW2_32,pophour_TW2_35,pophour_WBGT_80,pophour_WBGT_85,pophour_WBGT_88,pophour_WBGT_90,.geo
0,9467969.356862733,0.0,5.3594338257647127E8,1.4749634067450985E8,0.0,0.0,0.0,2.6801699436862817E8,5.8118088356862605E7,7403393.423529433,957839.4980392128,0.0,0.0,3.798125249814615E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97537465254287E8,0.0,4.881244629892388E10,1.4155305129320343E10,0.0,0.0,0.0,2.002232793690067E10,4.389361675062248E9,5.554993098839332E8,7.0233311889016E7,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-93.20541444022913,40.399718631181784],[-73.44250020731486,40.399718631181784],[-73.44250020731486,50.738284629398215],[-93.20541444022913,50.738284629398215],[-93.20541444022913,40.399718631181784]]]}"
