system:index,hour_HI_103,hour_HI_125,hour_HI_80,hour_HI_90,hour_TW2_31,hour_TW2_32,hour_TW2_35,hour_WBGT_80,hour_WBGT_85,hour_WBGT_88,hour_WBGT_90,pop_HI_103,pop_HI_125,pop_HI_80,pop_HI_90,pop_TW2_31,pop_TW2_32,pop_TW2_35,pop_WBGT_80,pop_WBGT_85,pop_WBGT_88,pop_WBGT_90,pophour_HI_103,pophour_HI_125,pophour_HI_80,pophour_HI_90,pophour_TW2_31,pophour_TW2_32,pophour_TW2_35,pophour_WBGT_80,pophour_WBGT_85,pophour_WBGT_88,pophour_WBGT_90,.geo
0,1.2363621286235268E9,1.2875625611372572E8,3.544554846415684E9,2.5080869312196045E9,2.1295751756862834E7,2982673.0784313623,0.0,2.48906022479608E9,1.4445342446784315E9,9.158330520588233E8,6.158857565254905E8,1.7540214577758414E8,2100577.8655076195,1.9107803569362733E8,1.8882905269109678E8,1036350.9132008832,0.0,0.0,1.889031185398737E8,1.8315546936692497E8,1.0954945231402232E8,3.331801612754034E7,1.731735699540198E11,2.476484535155069E10,3.592247834578831E11,2.914233657096909E11,4.118970333370495E9,6.072315098875594E8,0.0,2.763293059779063E11,1.7600716544135715E11,1.1607477386540926E11,8.09168430453313E10,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-93.20541444022913,40.399718631181784],[-73.44250020731486,40.399718631181784],[-73.44250020731486,50.738284629398215],[-93.20541444022913,50.738284629398215],[-93.20541444022913,40.399718631181784]]]}"
