system:index,hour_HI_103,hour_HI_125,hour_HI_80,hour_HI_90,hour_TW2_31,hour_TW2_32,hour_TW2_35,hour_WBGT_80,hour_WBGT_85,hour_WBGT_88,hour_WBGT_90,pop_HI_103,pop_HI_125,pop_HI_80,pop_HI_90,pop_TW2_31,pop_TW2_32,pop_TW2_35,pop_WBGT_80,pop_WBGT_85,pop_WBGT_88,pop_WBGT_90,pophour_HI_103,pophour_HI_125,pophour_HI_80,pophour_HI_90,pophour_TW2_31,pophour_TW2_32,pophour_TW2_35,pophour_WBGT_80,pophour_WBGT_85,pophour_WBGT_88,pophour_WBGT_90,.geo
0,9164968.599999992,0.0,5.136676010235302E8,1.4134973785490197E8,0.0,0.0,0.0,2.601135642627458E8,5.6384541050980255E7,7166671.423529432,927280.949019605,0.0,0.0,6040877.834927943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1253776757871425E8,0.0,1.8296988283639854E10,5.548173261237117E9,0.0,0.0,0.0,9.332175800324991E9,2.1026143323331654E9,2.478920570809162E8,3.464275517647265E7,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-93.20541444022913,40.399718631181784],[-73.44250020731486,40.399718631181784],[-73.44250020731486,50.738284629398215],[-93.20541444022913,50.738284629398215],[-93.20541444022913,40.399718631181784]]]}"
