system:index,hour_HI_103,hour_HI_125,hour_HI_80,hour_HI_90,hour_TW2_31,hour_TW2_32,hour_TW2_35,hour_WBGT_80,hour_WBGT_85,hour_WBGT_88,hour_WBGT_90,pop_HI_103,pop_HI_125,pop_HI_80,pop_HI_90,pop_TW2_31,pop_TW2_32,pop_TW2_35,pop_WBGT_80,pop_WBGT_85,pop_WBGT_88,pop_WBGT_90,pophour_HI_103,pophour_HI_125,pophour_HI_80,pophour_HI_90,pophour_TW2_31,pophour_TW2_32,pophour_TW2_35,pophour_WBGT_80,pophour_WBGT_85,pophour_WBGT_88,pophour_WBGT_90,.geo
0,2.993006569176476E8,6256833.415686298,1.8106566767490177E9,9.507376449999998E8,507085.0666666667,15305.87843137256,0.0,1.1775407546862738E9,4.8729502977647066E8,2.4048035971372598E8,1.3576000245490155E8,336592.33179723076,0.0,1.868690874965372E8,1.5595729062306052E8,0.0,0.0,0.0,1.7022489597948858E8,3816118.47138944,0.0,0.0,4.9222426777952515E10,6.441741453536277E8,2.4062559256508035E11,1.46209243954934E11,5.020537652223406E7,2282358.8142451895,0.0,1.516572932594733E11,6.574793761048803E10,3.4471841715187325E10,1.9446399701741497E10,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-93.20541444022913,40.399718631181784],[-73.44250020731486,40.399718631181784],[-73.44250020731486,50.738284629398215],[-93.20541444022913,50.738284629398215],[-93.20541444022913,40.399718631181784]]]}"
