system:index,hour_HI_103,hour_HI_125,hour_HI_80,hour_HI_90,hour_TW2_31,hour_TW2_32,hour_TW2_35,hour_WBGT_80,hour_WBGT_85,hour_WBGT_88,hour_WBGT_90,pop_HI_103,pop_HI_125,pop_HI_80,pop_HI_90,pop_TW2_31,pop_TW2_32,pop_TW2_35,pop_WBGT_80,pop_WBGT_85,pop_WBGT_88,pop_WBGT_90,pophour_HI_103,pophour_HI_125,pophour_HI_80,pophour_HI_90,pophour_TW2_31,pophour_TW2_32,pophour_TW2_35,pophour_WBGT_80,pophour_WBGT_85,pophour_WBGT_88,pophour_WBGT_90,.geo
0,5.168434724392154E8,2.4968147513725534E7,2.4078529109921565E9,1.4529044211999989E9,2968227.5921568573,104050.6117647058,0.0,1.6240474628117652E9,7.529848173215704E8,4.0312806540392137E8,2.3965595695294133E8,5.5067774252216324E7,0.0,1.885916328405605E8,1.8217267032145116E8,0.0,0.0,0.0,1.8585524376912138E8,7.084114728471905E7,540074.4691730192,0.0,8.43027809329307E10,2.3701607546734123E9,2.8938706399092065E11,1.9991121355821817E11,1.9081030055142236E8,6056767.024809065,0.0,1.9670507562915833E11,9.630175129894269E10,5.384026109121168E10,3.3280238982816032E10,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-93.20541444022913,40.399718631181784],[-73.44250020731486,40.399718631181784],[-73.44250020731486,50.738284629398215],[-93.20541444022913,50.738284629398215],[-93.20541444022913,40.399718631181784]]]}"
